name,category,subcategory,price,discounted_price,status,product_type,stock_count,available_sizes,Brand,color,Origin,HS Code,Model,description,small_description,Tags,mfg,images
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pair,100,"1,2,3,4,5",Geberit,,Saudi Arabia,8413,GEB-528A,,"Geberit 3.0HP 220V booster pump from Saudi Arabia for powerful, reliable water pressure boosting.",Pumps & Tanks,,1844.png
"Pumps & Tanks - Booster Pump 0.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pair,100,"1,2,3,4,5",Geberit,,India,8413,GEB-146C,,"Geberit 0.5HP 220V booster pump from India for compact, reliable water pressure boosting applications.",Pumps & Tanks,,1845.png
"Pumps & Tanks - Booster Pump 1.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,kg,100,"1,2,3,4,5",Geberit,,Japan,8413,GEB-416B,,"Geberit 1.0HP 220V booster pump from Japan for dependable, energy-efficient water pressure boosting.",Pumps & Tanks,,1846.png
"Pumps & Tanks - Booster Pump 0.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,set,100,"1,2,3,4,5",Geberit,,Japan,8413,GEB-344B,,"Geberit 0.5HP 220V booster pump from Japan for compact, energy-efficient water pressure boosting.",Pumps & Tanks,,1847.png
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,set,100,"1,2,3,4,5",Geberit,,India,8413,GEB-217B,,"Geberit 3.0HP 220V booster pump from India for high-performance, reliable water pressure boosting.",Pumps & Tanks,,1848.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,roll,100,"1,2,3,4,5",Pegler,,Japan,8413,PEG-889C,,"Pegler 2.0HP 220V booster pump from Japan for powerful, reliable water pressure boosting applications.",Pumps & Tanks,,1849.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pair,100,"1,2,3,4,5",Pegler,,India,8413,PEG-598B,,"Pegler 2.0HP 220V booster pump from India for reliable, efficient water pressure boosting applications.",Pumps & Tanks,,1850.png
"Pumps & Tanks - Booster Pump 1.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,roll,100,"1,2,3,4,5",Pegler,,Germany,8413,PEG-182X,,"Pegler 1.0HP 220V booster pump from Germany for dependable, energy-efficient water pressure boosting.",Pumps & Tanks,,1851.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,box,100,"1,2,3,4,5",Pegler,,UAE,8413,PEG-787B,,"Pegler 2.0HP 220V booster pump from UAE, boxed for reliable water pressure boosting applications.",Pumps & Tanks,,1852.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,mtr,100,"1,2,3,4,5",Pegler,,Saudi Arabia,8413,PEG-833A,,"Pegler 2.0HP 220V booster pump from Saudi Arabia for powerful, reliable water pressure boosting.",Pumps & Tanks,,1853.png
"Pumps & Tanks - Booster Pump 1.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,roll,100,"1,2,3,4,5",Pegler,,Saudi Arabia,8413,PEG-534B,,"Pegler 1.0HP 220V booster pump from Saudi Arabia for dependable, energy-efficient water pressure boosting.",Pumps & Tanks,,1854.png
"Pumps & Tanks - Booster Pump 1.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,box,100,"1,2,3,4,5",Pegler,,Germany,8413,PEG-504B,,"Pegler 1.5HP 220V booster pump from Germany, boxed for efficient water pressure boosting applications.",Pumps & Tanks,,1855.png
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,box,100,"1,2,3,4,5",Pegler,,Saudi Arabia,8413,PEG-380B,,"Pegler 3.0HP 220V booster pump from Saudi Arabia, boxed for powerful water pressure boosting.",Pumps & Tanks,,1856.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pair,100,"1,2,3,4,5",Pegler,,Germany,8413,PEG-385A,,"Pegler 2.0HP 220V booster pump from Germany for reliable, efficient water pressure boosting applications.",Pumps & Tanks,,1857.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,set,100,"1,2,3,4,5",Pegler,,Germany,8413,PEG-514C,,"Pegler 2.0HP 220V booster pump from Germany for powerful, reliable water pressure boosting applications.",Pumps & Tanks,,1858.png
"Pumps & Tanks - Booster Pump 1.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,kg,100,"1,2,3,4,5",Pegler,,Germany,8413,PEG-739B,,"Pegler 1.5HP 220V booster pump from Germany for efficient, durable water pressure boosting applications.",Pumps & Tanks,,1859.png
"Pumps & Tanks - Booster Pump 1.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,mtr,100,"1,2,3,4,5",Pegler,,China,8413,PEG-720A,,"Pegler 1.5HP 220V booster pump from China for efficient, reliable water pressure boosting applications.",Pumps & Tanks,,1860.png
"Pumps & Tanks - Booster Pump 1.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pair,100,"1,2,3,4,5",Pegler,,UAE,8413,PEG-927B,,"Pegler 1.5HP 220V booster pump from UAE for efficient, durable water pressure boosting applications.",Pumps & Tanks,,1861.png
"Pumps & Tanks - Booster Pump 1.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pcs,100,"1,2,3,4,5",Pegler,,China,8413,PEG-432X,,"Pegler 1.0HP 220V booster pump from China for dependable, energy-efficient water pressure boosting.",Pumps & Tanks,,1862.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,kg,100,"1,2,3,4,5",Pegler,,Saudi Arabia,8413,PEG-506C,,"Pegler 2.0HP 220V booster pump from Saudi Arabia for powerful, reliable water pressure boosting.",Pumps & Tanks,,1863.png
"Pumps & Tanks - Booster Pump 1.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,set,100,"1,2,3,4,5",Pegler,,Japan,8413,PEG-894A,,"Pegler 1.5HP 220V booster pump from Japan for efficient, durable water pressure boosting applications.",Pumps & Tanks,,1864.png
"Pumps & Tanks - Booster Pump 0.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pair,100,"1,2,3,4,5",Pegler,,UAE,8413,PEG-564B,,"Pegler 0.5HP 220V booster pump from UAE for compact, reliable water pressure boosting applications.",Pumps & Tanks,,1865.png
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,set,100,"1,2,3,4,5",Saudi Ceramics,,Saudi Arabia,8413,SAU-660A,,"Saudi Ceramics 3.0HP 220V booster pump from Saudi Arabia for powerful, reliable water pressure boosting.",Pumps & Tanks,,1866.png
"Pumps & Tanks - Booster Pump 1.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,mtr,100,"1,2,3,4,5",Saudi Ceramics,,China,8413,SAU-152C,,"Saudi Ceramics 1.0HP 220V booster pump from China for dependable, energy-efficient water pressure boosting.",Pumps & Tanks,,1867.png
"Pumps & Tanks - Booster Pump 1.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,box,100,"1,2,3,4,5",Saudi Ceramics,,India,8413,SAU-225B,,"Saudi Ceramics 1.5HP 220V booster pump from India, boxed for efficient water pressure boosting.",Pumps & Tanks,,1868.png
"Pumps & Tanks - Booster Pump 1.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,roll,100,"1,2,3,4,5",Saudi Ceramics,,India,8413,SAU-492C,,"Saudi Ceramics 1.0HP 220V booster pump from India for dependable, reliable water pressure boosting.",Pumps & Tanks,,1869.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pcs,100,"1,2,3,4,5",Saudi Ceramics,,China,8413,SAU-329C,,"Saudi Ceramics 2.0HP 220V booster pump from China for powerful, reliable water pressure boosting.",Pumps & Tanks,,1870.png
"Pumps & Tanks - Booster Pump 1.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,mtr,100,"1,2,3,4,5",Saudi Ceramics,,Germany,8413,SAU-428A,,"Saudi Ceramics 1.5HP 220V booster pump from Germany for efficient, durable water pressure boosting.",Pumps & Tanks,,1871.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pcs,100,"1,2,3,4,5",Saudi Ceramics,,Germany,8413,SAU-619A,,"Saudi Ceramics 2.0HP 220V booster pump from Germany for reliable, efficient water pressure boosting.",Pumps & Tanks,,1872.png
"Pumps & Tanks - Booster Pump 1.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pair,100,"1,2,3,4,5",Saudi Ceramics,,Japan,8413,SAU-431A,,"Saudi Ceramics 1.0HP 220V booster pump from Japan for dependable, energy-efficient water pressure boosting.",Pumps & Tanks,,1873.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pair,100,"1,2,3,4,5",Saudi Ceramics,,Japan,8413,SAU-725A,,"Saudi Ceramics 2.0HP 220V booster pump from Japan for powerful, reliable water pressure boosting.",Pumps & Tanks,,1874.png
"Pumps & Tanks - Booster Pump 1.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,kg,100,"1,2,3,4,5",Saudi Ceramics,,China,8413,SAU-122B,,"Saudi Ceramics 1.0HP 220V booster pump from China for dependable, energy-efficient water pressure boosting.",Pumps & Tanks,,1875.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,box,100,"1,2,3,4,5",Saudi Ceramics,,UAE,8413,SAU-910C,,"Saudi Ceramics 2.0HP 220V booster pump from UAE, boxed for reliable water pressure boosting.",Pumps & Tanks,,1876.png
"Pumps & Tanks - Booster Pump 1.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,kg,100,"1,2,3,4,5",Saudi Ceramics,,UAE,8413,SAU-732B,,"Saudi Ceramics 1.5HP 220V booster pump from UAE for efficient, durable water pressure boosting applications.",Pumps & Tanks,,1877.png
"Pumps & Tanks - Booster Pump 1.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,mtr,100,"1,2,3,4,5",Saudi Ceramics,,Saudi Arabia,8413,SAU-398B,,"Saudi Ceramics 1.0HP 220V booster pump from Saudi Arabia for dependable, reliable water pressure boosting.",Pumps & Tanks,,1878.png
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,box,100,"1,2,3,4,5",Saudi Ceramics,,Saudi Arabia,8413,SAU-443C,,"Saudi Ceramics 3.0HP 220V booster pump from Saudi Arabia, boxed for powerful water pressure boosting.",Pumps & Tanks,,1879.png
"Pumps & Tanks - Booster Pump 1.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pcs,100,"1,2,3,4,5",Saudi Ceramics,,Japan,8413,SAU-779B,,"Saudi Ceramics 1.5HP 220V booster pump from Japan for efficient, durable water pressure boosting.",Pumps & Tanks,,1880.png
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,kg,100,"1,2,3,4,5",Saudi Ceramics,,China,8413,SAU-317B,,"Saudi Ceramics 3.0HP 220V booster pump from China for high-performance, reliable water pressure boosting.",Pumps & Tanks,,1881.png
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,kg,100,"1,2,3,4,5",Saudi Ceramics,,UAE,8413,SAU-964B,,"Saudi Ceramics 3.0HP 220V booster pump from UAE for powerful, efficient water pressure boosting applications.",Pumps & Tanks,,1882.png
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,kg,100,"1,2,3,4,5",Saudi Ceramics,,Germany,8413,SAU-846C,,"Saudi Ceramics 3.0HP 220V booster pump from Germany for powerful, reliable water pressure boosting.",Pumps & Tanks,,1883.png
"Pumps & Tanks - Booster Pump 1.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,kg,100,"1,2,3,4,5",Saudi Ceramics,,UAE,8413,SAU-289A,,"Saudi Ceramics 1.0HP 220V booster pump from UAE for dependable, energy-efficient water pressure boosting.",Pumps & Tanks,,1884.png
"Pumps & Tanks - Booster Pump 1.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pair,100,"1,2,3,4,5",Saudi Ceramics,,Germany,8413,SAU-446A,,"Saudi Ceramics 1.5HP 220V booster pump from Germany for efficient, durable water pressure boosting.",Pumps & Tanks,,1885.png
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pair,100,"1,2,3,4,5",Wavin,,UAE,8413,WAV-606B,,"Wavin 3.0HP 220V booster pump from UAE for high-performance, reliable water pressure boosting applications.",Pumps & Tanks,,1886.png
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,kg,100,"1,2,3,4,5",Wavin,,Germany,8413,WAV-813C,,"Wavin 3.0HP 220V booster pump from Germany for powerful, efficient water pressure boosting applications.",Pumps & Tanks,,1887.png
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,set,100,"1,2,3,4,5",Wavin,,Saudi Arabia,8413,WAV-433A,,"Wavin 3.0HP 220V booster pump from Saudi Arabia for powerful, reliable water pressure boosting.",Pumps & Tanks,,1888.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pair,100,"1,2,3,4,5",Wavin,,Japan,8413,WAV-331B,,"Wavin 2.0HP 220V booster pump from Japan for reliable, efficient water pressure boosting applications.",Pumps & Tanks,,1889.png
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pair,100,"1,2,3,4,5",Wavin,,China,8413,WAV-298C,,"Wavin 3.0HP 220V booster pump from China for high-performance, reliable water pressure boosting.",Pumps & Tanks,,1890.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,box,100,"1,2,3,4,5",Wavin,,Saudi Arabia,8413,WAV-270X,,"Wavin 2.0HP 220V booster pump from Saudi Arabia, boxed for reliable water pressure boosting.",Pumps & Tanks,,1891.png
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,set,100,"1,2,3,4,5",Wavin,,Germany,8413,WAV-272B,,"Wavin 3.0HP 220V booster pump from Germany for powerful, efficient water pressure boosting applications.",Pumps & Tanks,,1892.png
"Pumps & Tanks - Booster Pump 1.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,mtr,100,"1,2,3,4,5",Wavin,,Saudi Arabia,8413,WAV-226A,,"Wavin 1.0HP 220V booster pump from Saudi Arabia for dependable, energy-efficient water pressure boosting.",Pumps & Tanks,,1893.png
"Pumps & Tanks - Booster Pump 1.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pcs,100,"1,2,3,4,5",Wavin,,China,8413,WAV-419B,,"Wavin 1.5HP 220V booster pump from China for efficient, durable water pressure boosting applications.",Pumps & Tanks,,1894.png
"Pumps & Tanks - Booster Pump 0.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,kg,100,"1,2,3,4,5",Wavin,,Saudi Arabia,8413,WAV-606B,,"Wavin 0.5HP 220V booster pump from Saudi Arabia for compact, energy-efficient water pressure boosting.",Pumps & Tanks,,1895.png
"Valves - Ball Valve 3"" Brass PN16",Plumbing,Valves,3000,2500,active,pcs,100,"1,2,3,4,5",Al-Jazera Pipes,,Japan,8481,AL--147A,,"Al-Jazera Pipes 3"" brass PN16 ball valve from Japan for reliable, corrosion-resistant flow control.",Valves,,1896.png
"Valves - Ball Valve 4"" SS304 PN16",Plumbing,Valves,3000,2500,active,pair,100,"1,2,3,4,5",Al-Jazera Pipes,,Japan,8481,AL--875C,,"Al-Jazera Pipes 4"" SS304 PN16 ball valve from Japan for durable, high-pressure flow control applications.",Valves,,1897.png
"Valves - Ball Valve 2"" SS304 PN16",Plumbing,Valves,3000,2500,active,pcs,100,"1,2,3,4,5",Al-Jazera Pipes,,China,8481,AL--580X,,"Al-Jazera Pipes 2"" SS304 PN16 ball valve from China for reliable, corrosion-resistant flow control.",Valves,,1898.png
"Valves - Ball Valve 1.5"" CI PN16",Plumbing,Valves,3000,2500,active,mtr,100,"1,2,3,4,5",Al-Jazera Pipes,,Saudi Arabia,8481,AL--535C,,"Al-Jazera Pipes 1.5"" CI PN16 ball valve from Saudi Arabia for durable, heavy-duty flow control.",Valves,,1899.png
"Valves - Ball Valve 0.5"" SS304 PN16",Plumbing,Valves,3000,2500,active,mtr,100,"1,2,3,4,5",Al-Jazera Pipes,,Germany,8481,AL--512X,,"Al-Jazera Pipes 0.5"" SS304 PN16 ball valve from Germany for precise, corrosion-resistant flow control.",Valves,,1900.png
"Valves - Ball Valve 0.75"" SS304 PN16",Plumbing,Valves,3000,2500,active,pair,100,"1,2,3,4,5",Al-Jazera Pipes,,UAE,8481,AL--214A,,"Al-Jazera Pipes 0.75"" SS304 PN16 ball valve from UAE for reliable, corrosion-resistant flow control.",Valves,,1901.png
"Valves - Ball Valve 4"" CI PN16",Plumbing,Valves,3000,2500,active,kg,100,"1,2,3,4,5",Al-Jazera Pipes,,Saudi Arabia,8481,AL--803B,,"Al-Jazera Pipes 4"" CI PN16 ball valve from Saudi Arabia for heavy-duty, durable flow control.",Valves,,1902.png
"Valves - Ball Valve 1"" SS304 PN16",Plumbing,Valves,3000,2500,active,box,100,"1,2,3,4,5",Al-Jazera Pipes,,Germany,8481,AL--730X,,"Al-Jazera Pipes 1"" SS304 PN16 ball valve from Germany, boxed for reliable corrosion-resistant flow control.",Valves,,1903.png
"Valves - Ball Valve 1"" CI PN16",Plumbing,Valves,3000,2500,active,box,100,"1,2,3,4,5",Al-Jazera Pipes,,China,8481,AL--489X,,"Al-Jazera Pipes 1"" CI PN16 ball valve from China, boxed for durable, heavy-duty flow control.",Valves,,1904.png
"Valves - Ball Valve 1"" Brass PN16",Plumbing,Valves,3000,2500,active,set,100,"1,2,3,4,5",Al-Jazera Pipes,,Japan,8481,AL--416B,,"Al-Jazera Pipes 1"" brass PN16 ball valve from Japan for reliable, corrosion-resistant flow control.",Valves,,1905.png
"Valves - Ball Valve 1.5"" SS304 PN16",Plumbing,Valves,3000,2500,active,roll,100,"1,2,3,4,5",Al-Jazera Pipes,,Germany,8481,AL--175C,,"Al-Jazera Pipes 1.5"" SS304 PN16 ball valve from Germany for precise, corrosion-resistant flow control.",Valves,,1906.png
"Valves - Ball Valve 4"" SS304 PN16",Plumbing,Valves,3000,2500,active,mtr,100,"1,2,3,4,5",Al-Jazera Pipes,,India,8481,AL--522A,,"Al-Jazera Pipes 4"" SS304 PN16 ball valve from India for durable, high-pressure flow control.",Valves,,1907.png
"Valves - Ball Valve 1.5"" Brass PN16",Plumbing,Valves,3000,2500,active,mtr,100,"1,2,3,4,5",Al-Jazera Pipes,,China,8481,AL--993A,,"Al-Jazera Pipes 1.5"" brass PN16 ball valve from China for reliable, corrosion-resistant flow control.",Valves,,1908.png
"Valves - Ball Valve 3"" SS304 PN16",Plumbing,Valves,3000,2500,active,pcs,100,"1,2,3,4,5",Al-Jazera Pipes,,Japan,8481,AL--639X,,"Al-Jazera Pipes 3"" SS304 PN16 ball valve from Japan for durable, high-pressure flow control.",Valves,,1909.png
"Valves - Ball Valve 1"" SS304 PN16",Plumbing,Valves,3000,2500,active,pcs,100,"1,2,3,4,5",Al-Jazera Pipes,,UAE,8481,AL--440B,,"Al-Jazera Pipes 1"" SS304 PN16 ball valve from UAE for reliable, corrosion-resistant flow control.",Valves,,1910.png
"Valves - Ball Valve 0.75"" Brass PN16",Plumbing,Valves,3000,2500,active,set,100,"1,2,3,4,5",FIP,,UAE,8481,FIP-560X,,"FIP 0.75"" brass PN16 ball valve from UAE for reliable, corrosion-resistant flow control applications.",Valves,,1911.png
"Valves - Ball Valve 0.75"" SS304 PN16",Plumbing,Valves,3000,2500,active,mtr,100,"1,2,3,4,5",FIP,,China,8481,FIP-616B,,"FIP 0.75"" SS304 PN16 ball valve from China for precise, corrosion-resistant flow control.",Valves,,1912.png
"Valves - Ball Valve 1"" SS304 PN16",Plumbing,Valves,3000,2500,active,pair,100,"1,2,3,4,5",FIP,,Saudi Arabia,8481,FIP-435X,,"FIP 1"" SS304 PN16 ball valve from Saudi Arabia for reliable, corrosion-resistant flow control.",Valves,,1913.png
"Valves - Ball Valve 0.5"" Brass PN16",Plumbing,Valves,3000,2500,active,pcs,100,"1,2,3,4,5",FIP,,Japan,8481,FIP-385C,,"FIP 0.5"" brass PN16 ball valve from Japan for compact, corrosion-resistant flow control applications.",Valves,,1914.png
"Valves - Ball Valve 1.5"" CI PN16",Plumbing,Valves,3000,2500,active,set,100,"1,2,3,4,5",FIP,,India,8481,FIP-755A,,"FIP 1.5"" CI PN16 ball valve from India for heavy-duty, durable flow control applications.",Valves,,1915.png
"Valves - Ball Valve 0.75"" SS304 PN16",Plumbing,Valves,3000,2500,active,mtr,100,"1,2,3,4,5",FIP,,UAE,8481,FIP-152A,,"FIP 0.75"" SS304 PN16 ball valve from UAE for reliable, corrosion-resistant flow control applications.",Valves,,1916.png
"Valves - Ball Valve 1"" SS304 PN16",Plumbing,Valves,3000,2500,active,box,100,"1,2,3,4,5",FIP,,India,8481,FIP-949A,,"FIP 1"" SS304 PN16 ball valve from India, boxed for reliable corrosion-resistant flow control.",Valves,,1917.png
"Valves - Ball Valve 3"" CI PN16",Plumbing,Valves,3000,2500,active,box,100,"1,2,3,4,5",FIP,,Saudi Arabia,8481,FIP-907X,,"FIP 3"" CI PN16 ball valve from Saudi Arabia, boxed for heavy-duty flow control applications.",Valves,,1918.png
"Valves - Ball Valve 0.5"" CI PN16",Plumbing,Valves,3000,2500,active,box,100,"1,2,3,4,5",FIP,,Germany,8481,FIP-988X,,"FIP 0.5"" CI PN16 ball valve from Germany, boxed for durable, heavy-duty flow control.",Valves,,1919.png
"Valves - Ball Valve 1.5"" SS304 PN16",Plumbing,Valves,3000,2500,active,roll,100,"1,2,3,4,5",FIP,,India,8481,FIP-606A,,"FIP 1.5"" SS304 PN16 ball valve from India for precise, corrosion-resistant flow control applications.",Valves,,1920.png
"Valves - Ball Valve 0.75"" SS304 PN16",Plumbing,Valves,3000,2500,active,set,100,"1,2,3,4,5",FIP,,China,8481,FIP-411C,,"FIP 0.75"" SS304 PN16 ball valve from China for reliable, corrosion-resistant flow control applications.",Valves,,1921.png
"Valves - Ball Valve 1.5"" CI PN16",Plumbing,Valves,3000,2500,active,mtr,100,"1,2,3,4,5",GF Piping,,Japan,8481,GF-776B,,"GF Piping 1.5"" CI PN16 ball valve from Japan for heavy-duty, durable flow control applications.",Valves,,1922.png
"Valves - Ball Valve 1"" CI PN16",Plumbing,Valves,3000,2500,active,pcs,100,"1,2,3,4,5",GF Piping,,Saudi Arabia,8481,GF-446B,,"GF Piping 1"" CI PN16 ball valve from Saudi Arabia for reliable, heavy-duty flow control applications.",Valves,,1923.png
"Valves - Ball Valve 3"" CI PN16",Plumbing,Valves,3000,2500,active,roll,100,"1,2,3,4,5",GF Piping,,China,8481,GF-625A,,"GF Piping 3"" CI PN16 ball valve from China for heavy-duty, durable flow control applications.",Valves,,1924.png
"Valves - Ball Valve 1.5"" CI PN16",Plumbing,Valves,3000,2500,active,set,100,"1,2,3,4,5",GF Piping,,Japan,8481,GF-287B,,"GF Piping 1.5"" CI PN16 ball valve from Japan for durable, reliable heavy-duty flow control.",Valves,,1925.png
"Valves - Ball Valve 1"" CI PN16",Plumbing,Valves,3000,2500,active,mtr,100,"1,2,3,4,5",GF Piping,,Germany,8481,GF-785B,,"GF Piping 1"" CI PN16 ball valve from Germany for reliable, heavy-duty flow control applications.",Valves,,1926.png
"Valves - Ball Valve 1"" CI PN16",Plumbing,Valves,3000,2500,active,kg,100,"1,2,3,4,5",GF Piping,,Germany,8481,GF-959X,,"GF Piping 1"" CI PN16 ball valve from Germany for durable, heavy-duty flow control applications.",Valves,,1927.png
